q,que,ai_answer,actual_send_answer,kb_ids,new_refer,order_status,refund_status
同样的做法 效果不一样,"[{""role"":""user"",""content"":""在吗""},{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""为什么我这次买的和我姐买的不一样呢""},{""role"":""user"",""content"":""这次买的这个起沫听特别多，之前买的没有沫""},{""role"":""user"",""content"":""而且之前买的有点红糖味这次买的有的土味""},{""role"":""assistant"",""content"":""亲亲，我们的商品都是经过严格检验的，质量有保障哦。""},{""role"":""user"",""content"":""同样的做法 效果不一样""}]",亲亲，这次买的这个起沫听特别多，之前买的没有沫,,18,"['问题：""做法一样的吗"", 答案：""是的""', '问题：""还是都是甜的"", 答案：""味道也有区别哈""', '问题：""以前我买的做出来不是这样啊"", 答案：""亲亲，可以描述一下问题吗""', '问题：""那那个原味的跟水果味的区别是不是不大"", 答案：""口味不一样哈""', '问题：""我也是按照步骤做的，就是不好"", 答案：""亲 制作完成后 可以放入冰箱冷藏哦""', '问题：""牛奶更绵密是吗"", 答案：""口感不同哈亲。可以少做一些尝试下""', '问题：""为什么按比例做出来跟果冻一样？"", 答案：""参考下这个制作方式亲""', '问题：""原味不甜？还是甜度不一样"", 答案：""甜度不同""']",,
山药粉不好吃，不是山药磨的，我亲戚送来的很香，山药味很浓，你们的一点也不香，山药味道一点也没有,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""山药粉不好吃，不是山药磨的，我亲戚送来的很香，山药味很浓，你们的一点也不香，山药味道一点也没有""}]",亲亲，我们家的山药粉口感和味道都是很好的哦。,亲亲，我们家的山药粉是纯山药粉哦,18,"['问题：""你好你们发的山药粉，怎么没有山药味"", 答案：""亲亲，我们家的山药粉口感和味道都是很好的""', '问题：""闻起来山药味很浓，这个一点山药味都没有"", 答案：""亲亲，我们家的山药粉口感和味道都是很好的""', '问题：""你看这黄子粉也不纯呐，都没有黄瓜味的啥玩意，我上次买的都有黄瓜籽味，这一点味都没有。"", 答案：""亲亲，纯黄瓜籽粉哦""', '问题：""我知道了太不好吃，我买过一次也是这个我昨天领回来，是跟我亲戚买她们说不好吃我也觉得不好吃，所以她们说要退货我也没办法谢谢你"", 答案：""亲亲，如果您实在不满意的话，未拆封商品您可以申请退货退款，，退回几件就申请几件的价格，商品退回，有专人处理的哈。""', '问题：""你好商家我收到了品尝了一下不好吃呀、颜色也和你们说的不太一样？打开了吃了"", 答案：""亲亲，口感因人而异的哈，有的人觉得好喝，有的人觉得不好喝""', '问题：""草莓酸粉打出来一点都不粉，没有粉红色，有只有一点点没什么草莓香味"", 答案：""亲咱这是没有添加剂的哈颜色比较浅正常的哦""']",,
若感觉您家的麦麸皮粉的品质好就会长时间选择您家的麦麸皮粉的,"[{""role"":""user"",""content"":""您们感说:客户收到货感觉品质不好可以免费退货吗？""},{""role"":""assistant"",""content"":""没拆开的支持退货退款的哈""},{""role"":""user"",""content"":""因为我之前买过的麦麸皮粉冲泡后感觉有呀岑，好像是在加工麦麸皮粉时麦麸皮没处理干净…""},{""role"":""assistant"",""content"":""亲 我们发货前都是严格检查的 不会出现这种情况的哦""},{""role"":""user"",""content"":""不是您家的产品""},{""role"":""assistant"",""content"":""咱家保证质量的哦""},{""role"":""user"",""content"":""因之前的错购别的…是不放心这才询问一下子的""},{""role"":""user"",""content"":""嗯好来，谢谢您[微笑]\n因为我是长年食用麦麸皮粉的客户""},{""role"":""assistant"",""content"":""好的亲""},{""role"":""user"",""content"":""若感觉您家的麦麸皮粉的品质好就会长时间选择您家的麦麸皮粉的""}]",好的亲,好的亲,18,"['问题：""质量保证可以长期合作"", 答案：""亲亲，我们的商品质量有保证哦。""', '问题：""这次买的很假，很粗的，全部是皮壳！[捂脸]"", 答案：""咱家质量有保证的哈""', '问题：""这个一股香精味呀特别严重"", 答案：""亲亲，我们家的产品都是经过严格检测的，口感上不会有异味哦。""', '问题：""老板这个冲泡后，口感上有股味道，不太适应这个味道，如何可以降低那个味道"", 答案：""亲亲，我们家的产品都是经过严格检测的，口感上不会有异味哦。""', '问题：""有好点的吗？可换换"", 答案：""咱家商品质量没问题的哈个人口味问题""', '问题：""我相信你家产品"", 答案：""嗯嗯""', '问题：""再看看在别人家买的一样吗？真的有点象芝麻粒一样，你家的就是昧皮，"", 答案：""亲，我们家的产品质量有保证的哦""', '问题：""真是纯老黄瓜籽磨的粉吗？我婆家很挑剔的别看大农村人，事可多了"", 答案：""亲亲，我们的产品是纯老黄瓜籽磨的粉，质量很好哦~""']",,
货寄出吗？,"[{""role"":""user"",""content"":""货寄出吗？""}]",亲 快递没有回复我们 您寄出后 麻烦您在订单上填写下快递单号,,18,"['问题：""到货了吗？"", 答案：""亲 显示正在派送""', '问题：""发货了吗"", 答案：""这边帮您催下""', '问题：""发货了吗"", 答案：""已通知取件了亲""', '问题：""寄了呢"", 答案：""亲寄回几袋就申请几袋的价格哈，售后那边核实以后会给您处理退款的。""', '问题：""有货吗？"", 答案：""亲亲，我们是有货的""', '问题：""有货吗？"", 答案：""能下单就是有货的哈""', '问题：""有货吗？"", 答案：""亲亲，我们是有货的，下单后48小时内发出哈""']",,
,"[{""role"":""assistant"",""content"":""你好 在的亲""},{""role"":""user"",""content"":""怎么换厂家了""},{""role"":""assistant"",""content"":""亲亲，这是正常的哦质量一样的哈""},{""role"":""user"",""content"":""晕😵""},{""role"":""user"",""content"":""一次一个厂家""},{""role"":""user"",""content"":""这么不稳定""},{""role"":""assistant"",""content"":""亲，近期换新包装了，商品详情中是有描述的哈""},{""role"":""user"",""content"":""""}]",,都是咱们厂家的货哈,18,,,
晕😵一次一个厂家这么不稳定,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""assistant"",""content"":""你好 在的亲""},{""role"":""user"",""content"":""怎么换厂家了""},{""role"":""assistant"",""content"":""亲亲，这是正常的哦质量一样的哈""},{""role"":""user"",""content"":""晕😵""},{""role"":""user"",""content"":""一次一个厂家""},{""role"":""user"",""content"":""晕😵一次一个厂家这么不稳定""}]",,亲，近期换新包装了，商品详情中是有描述的哈,18,"['问题：""晕"", 答案：""🌹""', '问题：""不是7008一罐吗？"", 答案：""🌹""', '问题：""生意是活的你先申请一下看看能不能我是做长期合作的好吧"", 答案：""🌹""', '问题：""啊没想到是那么大一罐[嘻嘻][嘻嘻][嘻嘻]"", 答案：""🌹""', '问题：""我反复检查看，色有白色，灰喑的添加剂，另一部分麦芽已被脱脂及已被提取胚芽油，这是国际公认，只可作工业原料，人不能食用。伪麦丕芽粉。一，不退货不能再去虚弄人。二，被小辈丢掉了，不许吃。三，我老头子考虑商家小本经营赔付一半也祘了。你看发的内容包含货的去向"", 答案：""🌹""', '问题：""噢！原来是这个开两会原因，可以理解"", 答案：""🌹""', '问题：""本来想如果货还可以我就做你家代理太失望了"", 答案：""🌹""', '问题：""今天才开"", 答案：""🌹""']",,
好的,"[{""role"":""user"",""content"":""早点发好吗？谢谢""},{""role"":""assistant"",""content"":""亲亲，会尽快安排的哈""},{""role"":""user"",""content"":""谢谢""},{""role"":""assistant"",""content"":""好的亲?""},{""role"":""user"",""content"":""你好，每罐是净重500克吗？想买10罐""},{""role"":""assistant"",""content"":""亲，一罐500g哦。""},{""role"":""user"",""content"":""写的是净重500克是吗""},{""role"":""assistant"",""content"":""是的亲""},{""role"":""user"",""content"":""好的""}]",,好的亲🌹,"18,9","['问题：""净重500克"", 答案：""亲，每桶500克""', '问题：""是净含量500克吗？"", 答案：""亲，是的，每桶净含量500克""', '问题：""净重600克吗？"", 答案：""一罐600g的""', '问题：""请1袋500克是尽重吗？"", 答案：""你好 在的亲""', '问题：""请问1袋500克是尽重吗？"", 答案：""亲，一袋500g哦。""', '问题：""要500克那种的"", 答案：""是的亲需要拍60斤哈价格是410""', '问题：""不是净重"", 答案：""不是的""', '问题：""货刚收到连罐500克不是净重"", 答案：""电子称重称下咱看下亲""', '问题：""你给我发的是500克的呀"", 答案：""对的""', '问题：""重量不对呀有500克吗，链接图片上写好是500克呀不符"", 答案：""五百可的""']",,
请问您家这款瓶装小麦胚芽是块状还是弄成的粉？,"[{""role"":""user"",""content"":""请问您家这款瓶装小麦胚芽是块状还是弄成的粉？""}]",弄成粉末的亲,,18,"['问题：""这个提取过胚芽油吗这个是瓶装的吗"", 答案：""亲，这个没有提取过胚芽油，是大罐和袋装的哦。两种""', '问题：""你好👋小麦胚芽是带油的吗"", 答案：""亲 不是的哦""', '问题：""我要的是小麦胚芽粉这是什么"", 答案：""亲快递单号拍照这边看下""', '问题：""是麦麸皮哪有胚芽"", 答案：""亲亲，咱家是小麦胚芽哦加工过的哈""', '问题：""而且这个是用机器粉碎的东西，不是真的小麦胚芽那我看一下315那边怎么弄吧"", 答案：""保证质量的哈""', '问题：""这个小麦胚芽是不是麦肤，吃起滿口渣"", 答案：""亲亲，这个小麦胚芽不是麦肤哦""', '问题：""老板你好，请问一下，和瓶一斤，还是净重一斤。"", 答案：""小麦胚芽，袋装是500g一袋，桶装是400g一桶，罐装是300g一罐。""', '问题：""我看你一袋写的300克重呢"", 答案：""小麦胚芽，袋装是500g一袋，桶装是400g一桶，罐装是300g一罐。""']",,
,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""这个也是用也是可以做椰奶的吗？还是只可以做椰子洞？""},{""role"":""assistant"",""content"":""亲亲，这个椰奶冻粉可以做椰奶哦~""},{""role"":""user"",""content"":""""}]",,很高兴为您服务，请问有什么可以帮您？,"18,7",,,
已评价,"[{""role"":""user"",""content"":""已评价""}]","亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。",,18,"['问题：""已评价"", 答案：""亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。""', '问题：""已收到已评价"", 答案：""亲 感谢支持""', '问题：""评价了"", 答案：""亲 感谢支持""', '问题：""已经评价成功"", 答案：""感谢支持""', '问题：""评价完了"", 答案：""亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。""', '问题：""好评了"", 答案：""感谢支持""', '问题：""己评价"", 答案：""好的亲""', '问题：""也评价的"", 答案：""你好 在的亲""']",,
