q,que,ai_answer,actual_send_answer,kb_ids,new_refer,order_status,refund_status
老板,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""老板""}]",你好 在的亲,,"18,7","['问题：""老汉老板"", 答案：""你好 在的亲""', '问题：""老板怎处理？"", 答案：""亲 实在是抱歉呢 这个不影响您食用 给您申请3元的补偿可以吗""', '问题：""老板，已经下单"", 答案：""亲，好的亲""', '问题：""您好老板 地址给我一个 谢谢"", 答案：""亲您订单上可以看到地址哈""', '问题：""老板好提交五星好评了"", 答案：""好的亲""', '问题：""老板已经好评"", 答案：""亲，感谢支持哦~""', '问题：""你跟你们老板说*"", 答案：""亲，这个确实没有额外补偿哈，抱歉呢""', '问题：""老板漏了一袋"", 答案：""拍照这边看下""', '问题：""老板，有教程吗？怎么操作啊"", 答案：""亲 参考下哦""', '问题：""品牌"", 答案：""谷物盟主""']",,
可以了吗,"[{""role"":""user"",""content"":""怎么做呢""},{""role"":""assistant"",""content"":""参考下亲""},{""role"":""user"",""content"":""可以了吗""}]",可以的亲,,18,"['问题：""可以了"", 答案：""🌹""', '问题：""好了吗好的"", 答案：""🌹""', '问题：""可以"", 答案：""亲 确认收货后与我们联系""', '问题：""可以"", 答案：""好的，确认收货后联系客服给您申请哈亲""', '问题：""开封的一起退回？"", 答案：""可以""', '问题：""<退换问题>还在路上但是不想要了可以退吗？"", 答案：""可以""', '问题：""<运营问题>能开公司发票吗？"", 答案：""可以""', '问题：""<运营问题>能开个人发票吗？"", 答案：""可以""']",,
,"[{""role"":""user"",""content"":""""}]",,很高兴为您服务，请问有什么可以帮您？,"18,8",,,
都发极兔吧我求求你,"[{""role"":""user"",""content"":""发极兔""},{""role"":""assistant"",""content"":""亲，不支持指定快递哦~""},{""role"":""user"",""content"":""好""},{""role"":""user"",""content"":""不支持""},{""role"":""assistant"",""content"":""好的亲""},{""role"":""user"",""content"":""我也不买了""},{""role"":""assistant"",""content"":""🌹""},{""role"":""user"",""content"":""都发极兔吧""},{""role"":""user"",""content"":""都发极兔吧我求求你""}]",,亲，不支持指定快递哦~,"18,10","['问题：""亲发极兔好的"", 答案：""不支持指定哈""', '问题：""你家发货就是极兔吗？"", 答案：""极兔 中通，邮政，不指定快递，仓库随机发的亲""', '问题：""发极兔快递"", 答案：""不指定快递，仓库随机发哦。""', '问题：""发极兔快递"", 答案：""亲 不支持指定快递""', '问题：""我可以指定发极兔吗"", 答案：""亲，不支持指定快递哦""', '问题：""发极兔快递方便啊那你说发的哪里"", 答案：""亲，不支持指定快递哦~""', '问题：""不要发极兔可以吗我这边极兔好像倒闭了"", 答案：""没法指定哈亲""', '问题：""那给我发极兔快递吧可以吗？"", 答案：""亲，不指定快递""', '问题：""你们是什么快递？"", 答案：""极兔""', '问题：""梦麻烦帮我发极兔快递吗能"", 答案：""亲，不支持指定快递哦""']",,
你好,"[{""role"":""user"",""content"":""你好""}]",,很高兴为您服务，请问有什么可以帮您？,18,"['问题：""你这要是好，我会长期回购"", 答案：""好的 亲""', '问题：""好评"", 答案：""好的亲""', '问题：""好评"", 答案：""亲，本店都是薄利多销，没啥利润的，如果您签收以后还满意的话，麻烦给个五星好评鼓励一下哦。亲，本店都是薄利多销，没啥利润的，如果您签收以后还满意的话，麻烦给个五星好评鼓励一下哦。如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按照步骤要求提交试一下哦。""', '问题：""好"", 答案：""感谢支持""', '问题：""好"", 答案：""🌹""', '问题：""好"", 答案：""华都""', '问题：""好"", 答案：""亲，这边帮您联系快递核重，您稍等""', '问题：""好"", 答案：""您现在收到八包是吧""', '问题：""好"", 答案：""好的亲""', '问题：""收到货，五星好评了"", 答案：""感谢支持""']",,
客服在吗,"[{""role"":""user"",""content"":""客服在吗""}]",亲，您好，我在呢，有什么可以帮您的吗？,,18,"['问题：""有人工客服么"", 答案：""随机不支持备注的""', '问题：""<基础问题>为什么我收到货后，订单还是显示未发货?"", 答案：""联系客服""', '问题：""客服客服"", 答案：""在的 亲""', '问题：""在线吗转人工客服"", 答案：""你好 在的亲""', '问题：""在吗您好"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""人工服务"", 答案：""亲 具体看下选项哦""', '问题：""能人工服务吗"", 答案：""亲 是人工哦""', '问题：""人工客服在吗？在请回复信息。人工客服速回信息。"", 答案：""你好 在的亲""']",,
不是减肥的吧,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""小孩能喝吗""},{""role"":""assistant"",""content"":""亲 多大的呢""},{""role"":""user"",""content"":""9岁""},{""role"":""assistant"",""content"":""可以的 亲""},{""role"":""user"",""content"":""不是减肥的吧""}]",亲亲，我们的商品不是减肥的哦~,亲亲，我们的商品不是减肥的哦~,"18,9","['问题：""减肥不"", 答案：""亲亲，零添加蔗糖哈亲但是产品本身含有一定的糖份哦""', '问题：""无糖的吗"", 答案：""亲，我们的商品都是无糖的，但是产品本身含有糖份哦~""', '问题：""减肥人能喝吗？"", 答案：""可以试下亲""', '问题：""是不是无糖的"", 答案：""无蔗糖的亲""', '问题：""是不是无糖的"", 答案：""零添加蔗糖哈亲但是产品本身含有一定的糖份哦""', '问题：""这个减肥期间可以喝吗？"", 答案：""可以的""', '问题：""不是净重"", 答案：""不是的""', '问题：""是无糖的吗"", 答案：""无蔗糖的""', '问题：""会不会，发胖"", 答案：""亲。商品零添加蔗糖，会不会发胖因个人体质不同，无法给到您准确的答复哈。""', '问题：""无糖的有不"", 答案：""零添加蔗糖哈亲但是产品本身含有一定的糖份哦""']",,
一袋可以做多少斤呢,"[{""role"":""user"",""content"":""一袋可以做多少斤呢""}]",一斤可以做很多次，具体次数需要根据您的使用量和制作方式而定,,18,"['问题：""一袋多少斤"", 答案：""亲，一袋的重量是500g""', '问题：""一袋重量多少"", 答案：""哪个亲""', '问题：""一袋多重"", 答案：""1袋1斤的亲""', '问题：""只有500g那里买一送一"", 答案：""这是几袋的重量亲""', '问题：""一袋装是多少"", 答案：""亲，一袋500g哦。""', '问题：""不知道一斤能做多少"", 答案：""一斤可以做很多次，具体次数需要根据您的使用量和制作方式而定""', '问题：""一斤有多大袋子啊方便看一下吗我看一下是否够用"", 答案：""亲 这两种包装随机发哦""', '问题：""一袋多少钱"", 答案：""亲 以您实付金额为准""']",,
那一罐不是八块零一分吗？怎么成十八了呢？,"[{""role"":""user"",""content"":""那一罐不是八块零一分吗？怎么成十八了呢？""}]",亲 您选择的是2罐的选项 价格是9.7元一罐,亲 以您的实付金额为准,18,"['问题：""不是7008一罐吗？"", 答案：""🌹""', '问题：""不是二大罐么？怎么发一罐的呢？"", 答案：""亲，一罐350g哦~""', '问题：""不是一罐净重一斤吗？"", 答案：""亲 一罐300g""', '问题：""一罐是多少啊？"", 答案：""亲，一罐的重量是500g哦~""', '问题：""2罐是多少钱？又说9.7元又是19：7元"", 答案：""亲 以您实付金额为准""', '问题：""一罐是多少？"", 答案：""亲，一罐的重量是300g哦~""', '问题：""这一罐怎么算钱呢？太难喝了"", 答案：""亲 可以申请退剩下的两罐哦 退款金额修改成2罐的金额""', '问题：""请讲一下那一罐按多少算我不好不好喝？"", 答案：""选项价格为准的""']",,
平台已退出介入，您可继续聊天,"[{""role"":""user"",""content"":""平台已退出介入，您可继续聊天""}]",可以的,,18,"['问题：""平台已退出介入，您可继续聊天"", 答案：""亲，杯子是赠品无法补发哈，给您补2元钱可以吗。""', '问题：""平台已退出介入，您可继续聊天"", 答案：""亲，很抱歉给您带来不好的体验，还请亲理解一下，您看为了给您有个好的购物体验，给您补偿2元可以吗。""', '问题：""平台已退出介入，您可继续聊天"", 答案：""可以的""', '问题：""平台已退出介入，您可继续聊天"", 答案：""亲，可能是快递运输过程中挤压导致的哈，不影响食用的哦""', '问题：""平台已退出介入，您可继续聊天"", 答案：""亲，这边帮您联系快递核重，您稍等""', '问题：""平台已退出介入，您可继续聊天"", 答案：""亲，能看清订单号的包裹照片还有破损的照片提供一下，这边帮您处理一下呢。""', '问题：""平台已退出介入，您可继续聊天"", 答案：""亲，一罐350g哦。""', '问题：""平台已退出介入，您可继续聊天"", 答案：""亲，可以直接申请退款哦~""']",,
我已拼单成功，能尽快帮我发货吗？,"[{""role"":""user"",""content"":""我已拼单成功，能尽快帮我发货吗？""}]",亲亲，下单48小时内发货哦~,,18,"['问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""下单48小时内发货亲""', '问题：""我已拼单成功，能尽快帮我发货吗？急"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？好的👌"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？好的"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？请发货。"", 答案：""亲亲，下单48小时内发货哦~""']",,
已经评价了,"[{""role"":""user"",""content"":""已经评价了""},{""role"":""user"",""content"":""已经评价了""}]",,亲 感谢支持,18,[],,
比例多少,"[{""role"":""user"",""content"":""比例多少""}]",亲，比例是1:6哦~,,18,"['问题：""比例多少"", 答案：""1:6的亲""', '问题：""比例是多少？"", 答案：""亲 参考下哦""', '问题：""这个怎么做比例是多少"", 答案：""亲 参考下哦""', '问题：""冰水呀"", 答案：""亲 比例是多少""', '问题：""请问这个比例是多少"", 答案：""1:6的亲""', '问题：""比例？"", 答案：""1:6的""', '问题：""草莓的不凝固"", 答案：""亲 制作比例是多少""', '问题：""看我做的这个咋回事，还出水呢？看我做的这个咋回事，还出水呢？"", 答案：""亲 制作比例是多少""']",,
我是加水煮的，需要过滤吗？,"[{""role"":""user"",""content"":""亲，货收到了，发一个制作视频，谢谢！""},{""role"":""assistant"",""content"":""亲，您可以参考一下哦。""},{""role"":""user"",""content"":""我是加水煮的，需要过滤吗？""}]",亲，您可以尝试一下哦。,亲 需要过滤哦,18,"['问题：""必须要过滤嘛"", 答案：""过滤口感会更好""', '问题：""要煮吗不是直接冲的"", 答案：""免煮哦""', '问题：""去买的这个是需要煮的？我"", 答案：""亲 可以按照给您发的方法试下哦""', '问题：""要煮的吗"", 答案：""亲 看下哦""', '问题：""不用煮，直接开水就行吗"", 答案：""看一下亲""', '问题：""要煮的"", 答案：""不需要""', '问题：""这个要和大米一起洗吗要不要洗后煮"", 答案：""不需要哈""', '问题：""收到了这个不要洗可以煮吗"", 答案：""开水冲泡即可的""']",,
